737.600000,2725.800000,368.700000,32.500000,46.600000,295.900000,17.000000,109.400000,11.800000,148.200000,93.000000,198.200000,1388.800000,232.700000,200.400000,428.200000,813.700000,49.700000,291.800000,1498.600000,1954.500000,225.500000,394.500000,163.200000,24.200000,139.800000,93.500000,115.300000,802.300000,398.000000,151.800000,310.000000,122.400000,0.000000,1574.600000,0.000000,44.300000,22512.600000,135.100000,44.000000,312.000000,4629.300000,-23777.600000
108.900000,212.500000,86.300000,9.100000,11.000000,112.300000,7.000000,27.300000,5.300000,16.600000,28.400000,75.500000,279.400000,1105.300000,237.900000,114.900000,470.000000,59.300000,126.300000,969.600000,952.100000,125.100000,459.000000,1022.200000,40.500000,166.300000,58.500000,347.700000,1271.500000,406.900000,768.500000,4583.800000,601.200000,0.000000,6105.400000,0.000000,28.500000,15344.100000,133.300000,14.900000,471.500000,3662.000000,-25540.100000
104.700000,149.500000,113.100000,6.500000,10.100000,122.600000,6.100000,36.200000,18.900000,23.200000,29.600000,109.800000,656.300000,587.000000,781.600000,66.300000,270.100000,32.700000,594.500000,1948.200000,532.800000,70.600000,288.000000,539.400000,19.000000,120.600000,32.500000,84.600000,301.200000,117.500000,53.700000,158.300000,147.400000,0.000000,3801.400000,0.000000,22.000000,2753.100000,47.400000,12.100000,29.400000,1440.500000,-6751.500000
90.500000,108.500000,37.800000,4.400000,6.000000,33.100000,2.500000,12.000000,4.700000,32.900000,14.600000,27.600000,41.700000,27.500000,21.000000,2591.000000,15.800000,60.800000,21.000000,406.500000,2085.800000,44.000000,1964.500000,208.800000,15.400000,83.200000,21.600000,45.600000,258.100000,107.000000,82.300000,51.900000,50.500000,0.000000,14328.300000,0.000000,20.400000,15221.800000,144.800000,17.800000,7.800000,2727.400000,-19993.000000
146.100000,310.500000,37.000000,2.500000,6.700000,55.000000,2.600000,11.700000,2.200000,9.500000,11.300000,14.800000,14.400000,13.600000,6.400000,13.800000,486.600000,5.200000,13.900000,209.700000,344.300000,29.300000,3442.200000,23.400000,18.500000,104.800000,23.800000,38.400000,329.100000,502.300000,25.800000,46.300000,42.100000,0.000000,1479.000000,0.000000,21.400000,7483.300000,130.300000,12.200000,7.700000,1691.300000,-5201.100000
79.300000,92.200000,101.900000,36.200000,23.500000,89.100000,6.800000,45.800000,5.900000,50.000000,300.600000,124.000000,27.500000,37.000000,15.100000,183.700000,20.100000,267.600000,58.200000,951.800000,747.300000,189.900000,138.800000,98.300000,11.500000,109.600000,24.700000,66.300000,301.200000,214.900000,627.700000,323.500000,955.200000,0.000000,9574.300000,0.000000,17.000000,5819.200000,123.100000,1411.100000,1109.100000,1125.400000,-9720.900000
1111.200000,2506.900000,657.200000,26.400000,273.100000,791.400000,39.900000,570.600000,173.800000,475.000000,1126.300000,224.100000,198.300000,238.500000,92.300000,273.000000,78.600000,60.800000,16520.300000,5353.000000,2590.900000,1229.100000,1649.800000,440.800000,116.300000,1654.300000,389.200000,367.000000,2522.400000,693.900000,654.400000,815.200000,552.300000,0.000000,19889.800000,0.000000,914.000000,4228.400000,55.700000,9.100000,1.300000,75.600000,-300.600000
1221.500000,6569.700000,571.500000,39.700000,200.000000,757.800000,98.300000,256.600000,36.100000,160.900000,219.700000,253.500000,146.200000,189.400000,79.900000,217.000000,184.100000,76.000000,4229.300000,87299.000000,3987.700000,1030.700000,4551.700000,2754.300000,195.300000,15622.200000,439.000000,494.700000,2538.600000,5881.700000,223.700000,677.100000,467.300000,0.000000,3858.500000,0.000000,388.800000,210790.400000,432.600000,7.600000,0.000000,1087.900000,-967.200000
8099.800000,8905.000000,14208.300000,1182.100000,1471.400000,6574.400000,1427.300000,2538.800000,676.100000,1930.900000,4786.700000,2582.200000,1836.400000,1512.000000,896.200000,2199.600000,1161.800000,1924.500000,2316.000000,17289.600000,15224.900000,7381.700000,12641.500000,3480.000000,798.700000,2956.100000,989.400000,1685.000000,8084.800000,3659.900000,2506.100000,9092.700000,4129.700000,0.000000,87423.300000,0.000000,1918.100000,27062.200000,1282.200000,1743.400000,1668.000000,39595.300000,-36053.600000
272.400000,370.400000,760.800000,28.300000,56.800000,699.000000,29.000000,222.800000,1.800000,134.800000,31.200000,316.800000,75.400000,126.400000,28.700000,135.400000,24.200000,75.000000,190.000000,264.300000,1538.200000,107.000000,1038.600000,548.700000,318.400000,134.400000,98.000000,279.200000,3859.000000,1171.300000,302.000000,74.500000,412.800000,0.000000,49920.500000,0.000000,19.100000,55.100000,2.800000,6866.700000,6417.900000,10.300000,-6957.800000
4754.400000,8303.400000,6918.400000,360.100000,2579.800000,6339.100000,258.000000,2251.500000,205.500000,2459.000000,2187.700000,2280.300000,929.900000,582.900000,533.400000,1005.300000,363.800000,1056.100000,1628.400000,11475.000000,20819.300000,1634.500000,20431.200000,2462.700000,550.800000,1420.600000,616.600000,1248.600000,12495.600000,5732.100000,1483.600000,2604.100000,1520.800000,0.000000,17608.400000,0.000000,18053.800000,4124.400000,191.000000,5358.000000,5626.600000,19059.200000,-32133.000000
207.400000,394.300000,495.500000,32.400000,104.300000,821.000000,14.000000,165.300000,10.900000,247.600000,34.700000,297.000000,329.700000,164.800000,120.600000,169.900000,62.200000,143.900000,454.100000,2730.700000,6698.700000,698.500000,3836.400000,7055.100000,1279.200000,1369.800000,837.700000,1763.200000,6906.700000,3433.900000,1365.300000,2012.000000,1804.000000,0.000000,18517.400000,0.000000,128.800000,2381.900000,21.200000,6.500000,0.000000,720.700000,-1019.700000
2621.200000,3624.200000,803.300000,48.300000,98.000000,712.200000,13.100000,243.300000,27.200000,218.100000,152.900000,319.700000,134.300000,180.400000,106.100000,199.800000,116.600000,113.200000,2586.300000,15936.000000,4991.100000,887.300000,3121.600000,1225.800000,26975.600000,23692.700000,920.800000,529.600000,7849.200000,2390.000000,738.800000,2754.300000,1088.900000,0.000000,59064.100000,0.000000,67.500000,379.800000,38.100000,14.100000,4.500000,1554.700000,-3674.900000
1394.400000,1743.000000,417.300000,26.400000,419.200000,1127.300000,33.300000,106.600000,15.900000,208.500000,231.200000,548.700000,257.200000,186.900000,131.500000,256.000000,164.600000,141.000000,61.000000,11966.200000,12493.900000,1419.600000,6731.200000,2939.100000,2654.300000,11832.800000,3372.100000,828.100000,9516.100000,2941.200000,2249.300000,2065.700000,1791.900000,0.000000,179779.300000,0.000000,344.300000,5758.000000,14.800000,1239.500000,883.500000,646.100000,-2908.800000
407.800000,1804.600000,391.300000,41.800000,132.800000,1579.000000,30.500000,111.700000,15.000000,170.800000,94.900000,244.800000,113.300000,156.200000,43.000000,215.900000,98.200000,95.300000,371.400000,3546.400000,2272.000000,670.600000,1986.800000,526.700000,203.500000,1110.300000,710.800000,604.700000,3142.400000,860.700000,245.900000,872.900000,727.200000,0.000000,1763.900000,0.000000,3.400000,16.600000,8.000000,450.100000,321.800000,596.800000,-2102.100000
60.800000,230.800000,469.500000,41.100000,98.300000,614.700000,6.100000,170.100000,49.200000,140.800000,72.500000,128.400000,144.400000,245.100000,83.200000,194.400000,35.100000,67.500000,203.600000,868.000000,3876.600000,400.000000,1339.500000,3289.700000,6130.100000,1036.100000,456.600000,10583.300000,9407.600000,8427.300000,2076.800000,991.900000,1018.500000,0.000000,5502.000000,0.000000,36.900000,18675.000000,107.000000,14.700000,8.900000,798.100000,-4825.400000
2177.500000,8073.700000,2391.600000,239.300000,659.500000,6325.300000,117.700000,1954.100000,301.500000,1054.900000,392.800000,2181.100000,1210.400000,1888.900000,1117.500000,2388.200000,1279.300000,518.100000,2026.800000,27660.300000,20482.900000,3529.100000,15706.800000,2660.600000,3698.800000,21391.900000,4248.200000,9693.300000,44680.300000,7899.800000,2524.000000,6780.300000,4721.600000,0.000000,9000.100000,0.000000,5527.600000,27567.800000,160.100000,43.400000,9.200000,6344.200000,-6305.600000
94.800000,610.300000,193.500000,10.700000,56.700000,889.700000,9.000000,246.900000,21.600000,92.400000,32.300000,195.700000,82.000000,68.600000,35.900000,223.500000,36.600000,47.100000,187.800000,1564.200000,1236.500000,124.600000,2448.800000,664.900000,191.200000,735.300000,379.400000,792.400000,3260.800000,3335.600000,631.600000,630.500000,774.200000,0.000000,2885.700000,0.000000,100677.900000,731.700000,5.100000,158.500000,0.000000,43.600000,-540.000000
33.200000,164.700000,90.300000,16.900000,20.000000,190.400000,4.300000,43.100000,3.900000,51.700000,13.300000,54.000000,44.900000,51.200000,21.900000,52.600000,13.700000,11.800000,132.400000,318.000000,327.000000,63.800000,400.200000,250.300000,360.300000,292.800000,118.700000,288.600000,1672.800000,365.800000,690.300000,224.800000,285.500000,0.000000,29424.900000,0.000000,43815.600000,233.200000,3.400000,2053.800000,7334.200000,34.700000,-2254.000000
10.200000,24.900000,8.700000,0.900000,3.100000,21.800000,0.400000,5.300000,0.800000,3.400000,2.000000,6.700000,3.800000,5.000000,2.900000,6.300000,3.300000,2.100000,5.200000,97.300000,87.200000,13.300000,55.600000,19.700000,1127.200000,78.500000,20.000000,36.300000,139.000000,176.600000,42.500000,2662.800000,251.300000,0.000000,56439.600000,0.000000,79228.000000,101.000000,11.800000,555.800000,44.300000,14.000000,-670.400000
54.300000,116.700000,216.700000,7.900000,12.000000,274.400000,1.900000,22.200000,6.700000,20.100000,6.900000,24.400000,11.600000,15.300000,8.200000,94.900000,11.300000,17.200000,43.200000,386.100000,454.600000,365.000000,451.600000,68.000000,127.500000,163.800000,102.600000,192.700000,5694.400000,385.600000,476.700000,1230.500000,2673.700000,0.000000,38946.700000,0.000000,21469.700000,1522.500000,34.200000,1444.500000,917.600000,1447.300000,-4034.300000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
566.600000,144.600000,598.100000,103.600000,68.700000,120.100000,352.700000,147.600000,-51.500000,116.600000,28.500000,142.500000,27.000000,24.800000,17.400000,192.500000,29.800000,61.400000,233.800000,1196.200000,1440.700000,2021.400000,1686.800000,279.100000,1669.100000,2280.600000,175.600000,97.800000,1065.000000,303.300000,95.300000,207.800000,327.000000,0.000000,86328.900000,0.000000,0.000000,27077.100000,0.000000,0.000000,1736.000000,0.000000,0.000000
49273.300000,74934.500000,70417.200000,4108.700000,10752.500000,53437.600000,8045.200000,16004.200000,4596.700000,14526.700000,28958.000000,22225.500000,11948.200000,9797.600000,6977.800000,14617.000000,8256.400000,10396.900000,39033.100000,247292.800000,133010.500000,37812.600000,93188.000000,33989.800000,47825.100000,91186.200000,15947.200000,31998.500000,138213.400000,58475.900000,22120.800000,46761.100000,30814.900000,0.000000,828069.800000,0.000000,274143.200000,434057.600000,6813.800000,24389.100000,30000.900000,294687.400000,-328039.000000
38663.600000,111885.100000,26881.600000,3099.500000,5544.000000,17306.400000,1697.300000,12518.600000,4685.700000,6426.200000,6698.900000,13901.200000,8109.800000,5288.200000,2509.300000,6437.200000,3711.400000,5386.500000,30306.400000,109976.100000,147778.200000,32247.400000,74193.200000,32827.900000,115042.800000,174841.800000,8710.500000,41276.500000,116109.200000,65391.800000,65198.600000,93887.300000,44672.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87936.900000,186819.600000,97298.800000,7208.200000,16296.500000,70744.000000,9742.500000,28522.800000,9282.400000,20952.900000,35656.900000,36126.700000,20058.000000,15085.700000,9487.200000,21054.200000,11967.800000,15783.400000,69339.500000,357268.900000,280788.700000,70060.000000,167381.200000,66817.700000,162867.900000,266028.000000,24657.700000,73275.000000,254322.600000,123867.700000,87319.400000,140648.300000,75487.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
